speaker_id,speaker_id_raw,l1_status,gender,sent_id,sentence_text,repetition,word,onset,offset,duration_ms,wav_path,sentence_index
ab,AB,ru,f,FRCORP36,Dis juxtaposer trois fois,2,dis,0.44696,0.85,403.04,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp36.wav,30
ab,AB,ru,f,FRCORP36,Dis juxtaposer trois fois,2,juxtaposer,1.00043,1.97,969.57,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp36.wav,30
ab,AB,ru,f,FRCORP36,Dis juxtaposer trois fois,2,trois,2.33,2.66,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp36.wav,30
ab,AB,ru,f,FRCORP36,Dis juxtaposer trois fois,2,fois,2.66,3.08,420.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp36.wav,30
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,la,1.3,1.66,360.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,roue,1.7,2.06,360.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,sur,2.2,2.57,370.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,la,2.6,2.9,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,rue,2.96,3.31,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,roule,3.55,3.92,370.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,la,4.5,4.79,290.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,rue,4.84,5.23,390.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,sous,5.42,5.71,290.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,l,5.71,5.81,100.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,sous,6.08136,6.50563,424.27,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,sous,6.64875,6.87367,224.92,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,la,6.87367,7.12,246.33,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,roue,7.12,7.4,280.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP37,la roue sur la rue roule ; la rue sous la roue reste,2,reste,7.63,8.11,480.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp37.wav,31
ab,AB,ru,f,FRCORP38,Dis sérieux trois fois,4,dis,0.39642,0.8,403.58,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp38.wav,32
ab,AB,ru,f,FRCORP38,Dis sérieux trois fois,4,sérieux,0.84638,1.48938,643.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp38.wav,32
ab,AB,ru,f,FRCORP38,Dis sérieux trois fois,4,trois,1.88,2.22,340.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp38.wav,32
ab,AB,ru,f,FRCORP38,Dis sérieux trois fois,4,fois,2.22,2.6,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp38.wav,32
ab,AB,ru,f,FRCORP39,Dis pas ceux trois fois,4,dis,0.55897,0.92,361.03,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp39.wav,33
ab,AB,ru,f,FRCORP39,Dis pas ceux trois fois,4,pasceux,0.92,1.6259,705.9,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp39.wav,33
ab,AB,ru,f,FRCORP39,Dis pas ceux trois fois,4,trois,1.91,2.22,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp39.wav,33
ab,AB,ru,f,FRCORP39,Dis pas ceux trois fois,4,fois,2.22,2.67,450.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp39.wav,33
ab,AB,ru,f,FRCORP4,Dis hier trois fois,3,dis,0.89914,1.37338,474.24,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp4.wav,34
ab,AB,ru,f,FRCORP4,Dis hier trois fois,3,hier,1.42,2.02342,603.42,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp4.wav,34
ab,AB,ru,f,FRCORP4,Dis hier trois fois,3,trois,2.28,2.63,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp4.wav,34
ab,AB,ru,f,FRCORP4,Dis hier trois fois,3,fois,2.63,3.04,410.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp4.wav,34
ab,AB,ru,f,FRCORP40,Dis louche trois fois,3,dis,0.55,0.9,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp40.wav,35
ab,AB,ru,f,FRCORP40,Dis louche trois fois,3,louche,1.06,1.52656,466.56,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp40.wav,35
ab,AB,ru,f,FRCORP40,Dis louche trois fois,3,trois,1.86,2.18,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp40.wav,35
ab,AB,ru,f,FRCORP40,Dis louche trois fois,3,fois,2.18,2.63,450.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp40.wav,35
ab,AB,ru,f,FRCORP41,Dis cache-cache trois fois,4,dis,0.44563,0.72,274.37,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp41.wav,36
ab,AB,ru,f,FRCORP41,Dis cache-cache trois fois,4,cachecache,0.72,1.58132,861.32,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp41.wav,36
ab,AB,ru,f,FRCORP41,Dis cache-cache trois fois,4,trois,1.91,2.23,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp41.wav,36
ab,AB,ru,f,FRCORP41,Dis cache-cache trois fois,4,fois,2.23,2.65,420.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp41.wav,36
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,la,0.55,0.85,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,roue,0.89,1.27,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,sur,1.31,1.74,430.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,la,1.74,1.99,250.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,rue,2.02,2.41,390.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,roule,2.49,2.88,390.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,la,3.44,3.73,290.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,rue,3.76,4.11,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,sous,4.17,4.56177,391.77,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,la,4.56177,4.84,278.23,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,roue,4.88,5.24,360.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP42,la roue sur la rue roule ; la rue sous la roue reste,3,reste,5.4,5.88,480.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp42.wav,37
ab,AB,ru,f,FRCORP43,Dis hier trois fois,4,dis,0.52289,0.91,387.11,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp43.wav,38
ab,AB,ru,f,FRCORP43,Dis hier trois fois,4,hier,0.97,1.5135,543.5,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp43.wav,38
ab,AB,ru,f,FRCORP43,Dis hier trois fois,4,trois,1.67,1.99,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp43.wav,38
ab,AB,ru,f,FRCORP43,Dis hier trois fois,4,fois,1.99,2.39,400.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp43.wav,38
ab,AB,ru,f,FRCORP44,Dis tulle trois fois,3,dis,0.45814,0.74,281.86,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp44.wav,39
ab,AB,ru,f,FRCORP44,Dis tulle trois fois,3,tulle,0.85,1.23721,387.21,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp44.wav,39
ab,AB,ru,f,FRCORP44,Dis tulle trois fois,3,trois,1.46,1.79,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp44.wav,39
ab,AB,ru,f,FRCORP44,Dis tulle trois fois,3,fois,1.79,2.21,420.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp44.wav,39
ab,AB,ru,f,FRCORP45,Dis divan trois fois,3,dis,0.44,0.78,340.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp45.wav,40
ab,AB,ru,f,FRCORP45,Dis divan trois fois,3,divan,0.78,1.27154,491.54,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp45.wav,40
ab,AB,ru,f,FRCORP45,Dis divan trois fois,3,trois,1.67,2.03,360.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp45.wav,40
ab,AB,ru,f,FRCORP45,Dis divan trois fois,3,fois,2.03,2.41,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp45.wav,40
ab,AB,ru,f,FRCORP46,Dis juxtaposer trois fois,3,dis,0.46505,0.85,384.95,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp46.wav,41
ab,AB,ru,f,FRCORP46,Dis juxtaposer trois fois,3,juxtaposer,0.89486,1.83339,938.53,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp46.wav,41
ab,AB,ru,f,FRCORP46,Dis juxtaposer trois fois,3,trois,2.19,2.52,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp46.wav,41
ab,AB,ru,f,FRCORP46,Dis juxtaposer trois fois,3,fois,2.52,2.96,440.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp46.wav,41
ab,AB,ru,f,FRCORP47,Dis garage trois fois,3,dis,0.46209,0.80904,346.95,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp47.wav,42
ab,AB,ru,f,FRCORP47,Dis garage trois fois,3,garage,0.85502,1.51797,662.95,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp47.wav,42
ab,AB,ru,f,FRCORP47,Dis garage trois fois,3,trois,1.74,2.05,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp47.wav,42
ab,AB,ru,f,FRCORP47,Dis garage trois fois,3,fois,2.05,2.47,420.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp47.wav,42
ab,AB,ru,f,FRCORP48,Dis pour Gabriel trois fois,3,dis,0.42959,0.8,370.41,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp48.wav,43
ab,AB,ru,f,FRCORP48,Dis pour Gabriel trois fois,3,pourgabriel,0.94,1.95177,1011.77,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp48.wav,43
ab,AB,ru,f,FRCORP48,Dis pour Gabriel trois fois,3,trois,2.17,2.51,340.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp48.wav,43
ab,AB,ru,f,FRCORP48,Dis pour Gabriel trois fois,3,fois,2.51,2.9,390.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp48.wav,43
ab,AB,ru,f,FRCORP49,Dis j'en chie trois fois,4,dis,0.52,0.86678,346.78,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp49.wav,44
ab,AB,ru,f,FRCORP49,Dis j'en chie trois fois,4,j'enchie,0.93755,1.76,822.45,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp49.wav,44
ab,AB,ru,f,FRCORP49,Dis j'en chie trois fois,4,trois,1.98,2.3,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp49.wav,44
ab,AB,ru,f,FRCORP49,Dis j'en chie trois fois,4,fois,2.3,2.75,450.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp49.wav,44
ab,AB,ru,f,FRCORP5,Dis divan trois fois,4,dis,1.01263,1.45,437.37,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp5.wav,45
ab,AB,ru,f,FRCORP5,Dis divan trois fois,4,divan,1.5369,2.07752,540.62,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp5.wav,45
ab,AB,ru,f,FRCORP5,Dis divan trois fois,4,trois,2.6,2.93,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp5.wav,45
ab,AB,ru,f,FRCORP5,Dis divan trois fois,4,fois,2.93,3.32,390.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp5.wav,45
ab,AB,ru,f,FRCORP50,Dis tsarine trois fois,4,dis,0.44707,0.83,382.93,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp50.wav,46
ab,AB,ru,f,FRCORP50,Dis tsarine trois fois,4,tsarine,0.85641,1.44,583.59,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp50.wav,46
ab,AB,ru,f,FRCORP50,Dis tsarine trois fois,4,trois,1.68,2.01,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp50.wav,46
ab,AB,ru,f,FRCORP50,Dis tsarine trois fois,4,fois,2.01,2.39,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp50.wav,46
ab,AB,ru,f,FRCORP51,Dis sérieux trois fois,5,dis,0.49214,0.83,337.86,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp51.wav,47
ab,AB,ru,f,FRCORP51,Dis sérieux trois fois,5,sérieux,0.8661,1.46,593.9,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp51.wav,47
ab,AB,ru,f,FRCORP51,Dis sérieux trois fois,5,trois,1.72,2.04,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp51.wav,47
ab,AB,ru,f,FRCORP51,Dis sérieux trois fois,5,fois,2.04,2.43,390.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp51.wav,47
ab,AB,ru,f,FRCORP52,Dis divan trois fois,5,dis,0.38216,0.72,337.84,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp52.wav,48
ab,AB,ru,f,FRCORP52,Dis divan trois fois,5,divan,0.74853,1.26,511.47,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp52.wav,48
ab,AB,ru,f,FRCORP52,Dis divan trois fois,5,trois,1.59,1.91,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp52.wav,48
ab,AB,ru,f,FRCORP52,Dis divan trois fois,5,fois,1.91,2.3,390.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp52.wav,48
ab,AB,ru,f,FRCORP53,Dis tulle trois fois,4,dis,0.47661,0.84,363.39,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp53.wav,49
ab,AB,ru,f,FRCORP53,Dis tulle trois fois,4,tulle,0.96,1.33,370.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp53.wav,49
ab,AB,ru,f,FRCORP53,Dis tulle trois fois,4,trois,1.6,1.93,330.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp53.wav,49
ab,AB,ru,f,FRCORP53,Dis tulle trois fois,4,fois,1.93,2.36,430.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp53.wav,49
ab,AB,ru,f,FRCORP54,Dis j'en chie trois fois,5,dis,0.46602,0.85,383.98,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp54.wav,50
ab,AB,ru,f,FRCORP54,Dis j'en chie trois fois,5,j'enchie,0.89,1.67,780.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp54.wav,50
ab,AB,ru,f,FRCORP54,Dis j'en chie trois fois,5,trois,1.87,2.18,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp54.wav,50
ab,AB,ru,f,FRCORP54,Dis j'en chie trois fois,5,fois,2.18,2.59,410.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp54.wav,50
ab,AB,ru,f,FRCORP55,Dis garage trois fois,4,dis,0.48054,0.81,329.46,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp55.wav,51
ab,AB,ru,f,FRCORP55,Dis garage trois fois,4,garage,0.83445,1.49736,662.91,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp55.wav,51
ab,AB,ru,f,FRCORP55,Dis garage trois fois,4,trois,1.66,1.96,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp55.wav,51
ab,AB,ru,f,FRCORP55,Dis garage trois fois,4,fois,1.96,2.33,370.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp55.wav,51
ab,AB,ru,f,FRCORP56,Dis pas ceux trois fois,5,dis,0.57,0.92,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp56.wav,52
ab,AB,ru,f,FRCORP56,Dis pas ceux trois fois,5,pasceux,1.0317,1.625,593.3,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp56.wav,52
ab,AB,ru,f,FRCORP56,Dis pas ceux trois fois,5,trois,1.81,2.12,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp56.wav,52
ab,AB,ru,f,FRCORP56,Dis pas ceux trois fois,5,fois,2.12,2.5,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp56.wav,52
ab,AB,ru,f,FRCORP57,Dis tsarine trois fois,5,dis,0.46032,0.81234,352.02,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp57.wav,53
ab,AB,ru,f,FRCORP57,Dis tsarine trois fois,5,tsarine,0.91,1.54444,634.44,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp57.wav,53
ab,AB,ru,f,FRCORP57,Dis tsarine trois fois,5,trois,1.79,2.15,360.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp57.wav,53
ab,AB,ru,f,FRCORP57,Dis tsarine trois fois,5,fois,2.15,2.56,410.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp57.wav,53
ab,AB,ru,f,FRCORP58,Dis cache-cache trois fois,5,dis,0.47239,0.85,377.61,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp58.wav,54
ab,AB,ru,f,FRCORP58,Dis cache-cache trois fois,5,cachecache,0.95114,1.74317,792.03,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp58.wav,54
ab,AB,ru,f,FRCORP58,Dis cache-cache trois fois,5,trois,1.99,2.28,290.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp58.wav,54
ab,AB,ru,f,FRCORP58,Dis cache-cache trois fois,5,fois,2.28,2.68,400.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp58.wav,54
ab,AB,ru,f,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,la,0.48,0.79,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp59.wav,55
ab,AB,ru,f,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,roue,0.83,1.18,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp59.wav,55
ab,AB,ru,f,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,sur,1.23,1.71,480.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp59.wav,55
ab,AB,ru,f,FRCORP59,la roue sur la rue roule ; la rue sous la roue reste,4,la,1.71,1.91,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AB\ab_rus_list1_FRcorp59.wav,55
